"Season","Game_ID","Game_Date","Team","Location","Wins_Entering_Gm","Losses_Entering_Gm","Team_Minutes","Final_Score","Lead_Changes","Ties","Largest_Lead","Full_Timeouts","Short_Timeouts","Qtr_4_Score","L2M_Score","Weekday"
"2016-17",21600614,2017-01-16,"POR","A",18,24,240,101,0,0,0,4,1,77,97,1
"2016-17",21600614,2017-01-16,"WAS","H",20,19,240,120,0,0,30,4,1,101,120,1
"2016-17",21600615,2017-01-16,"MIL","H",20,19,240,104,5,7,10,5,1,78,95,1
"2016-17",21600615,2017-01-16,"PHI","A",12,26,240,113,6,5,15,4,1,81,108,1
"2016-17",21600616,2017-01-16,"NOP","A",16,25,240,95,0,1,2,5,3,70,93,1
"2016-17",21600616,2017-01-16,"IND","H",20,19,240,98,1,2,16,5,1,76,96,1
"2016-17",21600617,2017-01-16,"DEN","H",15,23,240,125,1,3,22,4,2,100,121,1
"2016-17",21600617,2017-01-16,"ORL","A",17,25,240,112,1,6,2,4,1,83,108,1
"2016-17",21600618,2017-01-16,"BOS","H",25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600618,2017-01-16,"CHA","A",20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600619,2017-01-16,"CLE","A",29,10,240,91,0,0,0,6,1,71,85,1
"2016-17",21600619,2017-01-16,"GSW","H",34,6,240,126,0,0,39,3,1,95,124,1
"2016-17",21600620,2017-01-16,"PHX","H",13,27,240,101,5,5,10,5,1,80,99,1
"2016-17",21600620,2017-01-16,"UTA","A",26,16,240,106,5,4,8,5,1,79,99,1
"2016-17",21600621,2017-01-16,"LAC","H",28,14,240,120,1,0,27,3,1,96,120,1
"2016-17",21600621,2017-01-16,"OKC","A",25,17,240,98,0,1,2,6,0,75,93,1
"2016-17",21600622,2017-01-17,"BKN","H",8,32,240,109,4,6,6,5,0,85,102,2
"2016-17",21600622,2017-01-17,"TOR","A",27,13,240,119,4,4,17,3,0,92,117,2
"2016-17",21600623,2017-01-17,"HOU","A",32,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2016-17",21600623,2017-01-17,"MIA","H",11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2016-17",21600624,2017-01-17,"CHI","H",21,21,240,98,4,6,7,6,1,74,94,2
"2016-17",21600624,2017-01-17,"DAL","A",13,27,240,99,5,1,13,5,2,76,95,2
"2016-17",21600625,2017-01-17,"MIN","A",14,27,240,114,7,3,8,6,0,90,106,2
"2016-17",21600625,2017-01-17,"SAS","H",31,9,240,122,8,4,14,4,0,92,117,2
"2016-17",21600626,2017-01-17,"DEN","A",16,23,240,127,3,2,19,5,0,101,120,2
"2016-17",21600626,2017-01-17,"LAL","H",15,30,240,121,2,0,2,5,2,84,116,2
"2016-17",21600627,2017-01-18,"PHI","H",13,26,240,94,3,4,10,4,1,68,85,3
"2016-17",21600627,2017-01-18,"TOR","A",28,13,240,89,3,8,4,5,3,65,84,3
"2016-17",21600628,2017-01-18,"MEM","A",25,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600628,2017-01-18,"WAS","H",21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600629,2017-01-18,"POR","A",18,25,240,85,3,1,7,5,2,72,80,3
"2016-17",21600629,2017-01-18,"CHA","H",20,21,240,107,4,0,25,3,1,79,105,3
"2016-17",21600630,2017-01-18,"BOS","H",26,15,240,106,2,2,9,4,1,83,102,3
"2016-17",21600630,2017-01-18,"NYK","A",18,24,240,117,2,0,14,4,1,88,114,3
"2016-17",21600631,2017-01-18,"NOP","H",16,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600631,2017-01-18,"ORL","A",17,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600632,2017-01-18,"HOU","H",32,12,240,111,1,1,22,4,0,79,109,3
"2016-17",21600632,2017-01-18,"MIL","A",20,20,240,92,0,0,8,4,0,65,87,3
"2016-17",21600633,2017-01-18,"ATL","A",24,17,240,95,0,0,0,4,1,68,90,3
"2016-17",21600633,2017-01-18,"DET","H",19,24,240,118,0,0,30,4,1,94,114,3
"2016-17",21600634,2017-01-18,"GSW","H",35,6,240,121,5,3,25,5,0,93,117,3
"2016-17",21600634,2017-01-18,"OKC","A",25,18,240,100,4,4,7,5,2,78,94,3
"2016-17",21600635,2017-01-18,"IND","A",21,19,240,106,1,1,6,5,2,71,97,3
"2016-17",21600635,2017-01-18,"SAC","H",16,24,240,100,1,2,22,5,2,79,98,3
"2016-17",21600636,2017-01-19,"CLE","H",29,11,240,118,2,2,22,3,2,89,116,4
"2016-17",21600636,2017-01-19,"PHX","A",13,28,240,103,2,1,2,5,1,76,97,4
"2016-17",21600637,2017-01-19,"DAL","A",14,27,240,95,2,4,10,5,3,73,87,4
"2016-17",21600637,2017-01-19,"MIA","H",12,30,240,99,2,4,9,5,2,70,90,4
"2016-17",21600638,2017-01-19,"NYK","H",19,24,240,110,2,2,3,4,2,86,106,4
"2016-17",21600638,2017-01-19,"WAS","A",22,19,240,113,3,4,16,4,1,100,109,4
"2016-17",21600639,2017-01-19,"DEN","A",17,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600639,2017-01-19,"SAS","H",32,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600640,2017-01-19,"LAC","H",29,14,240,101,2,2,12,5,3,79,99,4
"2016-17",21600640,2017-01-19,"MIN","A",14,28,240,104,2,3,7,5,2,77,98,4
"2016-17",21600641,2017-01-20,"PHI","H",14,26,240,93,4,4,3,5,2,70,87,5
"2016-17",21600641,2017-01-20,"POR","A",18,26,240,92,3,1,14,5,1,71,88,5
"2016-17",21600642,2017-01-20,"TOR","A",28,14,240,78,0,0,2,4,2,63,76,5
"2016-17",21600642,2017-01-20,"CHA","H",21,21,240,113,1,1,37,4,0,88,111,5
"2016-17",21600643,2017-01-20,"MIL","A",20,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600643,2017-01-20,"ORL","H",17,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600644,2017-01-20,"SAC","A",16,25,240,91,2,2,9,5,0,64,85,5
"2016-17",21600644,2017-01-20,"MEM","H",25,19,240,107,3,4,22,4,1,83,104,5
"2016-17",21600645,2017-01-20,"NOP","H",17,26,240,114,4,2,9,6,0,84,103,5
"2016-17",21600645,2017-01-20,"BKN","A",8,33,240,143,4,4,33,3,2,109,133,5
"2016-17",21600646,2017-01-20,"GSW","A",36,6,240,125,2,2,24,4,1,99,117,5
"2016-17",21600646,2017-01-20,"HOU","H",33,12,240,108,1,0,4,5,0,79,99,5
"2016-17",21600647,2017-01-20,"ATL","H",24,18,240,102,1,2,34,4,0,87,95,5
"2016-17",21600647,2017-01-20,"CHI","A",21,22,240,93,0,0,2,5,2,57,83,5
"2016-17",21600648,2017-01-20,"DAL","H",14,28,265,107,9,7,3,6,3,68,91,5
"2016-17",21600648,2017-01-20,"UTA","A",27,16,265,112,9,9,9,5,3,72,93,5
"2016-17",21600649,2017-01-20,"LAL","H",15,31,240,108,7,4,20,4,1,86,108,5
"2016-17",21600649,2017-01-20,"IND","A",22,19,240,95,7,5,5,4,2,75,91,5
"2016-17",21600650,2017-01-21,"BOS","H",26,16,265,123,13,11,11,6,3,86,107,6
"2016-17",21600650,2017-01-21,"POR","A",18,27,265,127,14,11,6,6,1,88,105,6
"2016-17",21600651,2017-01-21,"WAS","A",23,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600651,2017-01-21,"DET","H",20,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600652,2017-01-21,"BKN","A",9,33,240,105,5,2,4,6,1,81,98,6
"2016-17",21600652,2017-01-21,"CHA","H",22,21,240,112,6,3,17,5,1,81,107,6
"2016-17",21600653,2017-01-21,"ATL","H",25,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600653,2017-01-21,"PHI","A",15,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600654,2017-01-21,"NYK","H",19,25,240,105,7,2,5,5,2,90,105,6
"2016-17",21600654,2017-01-21,"PHX","A",13,29,240,107,8,3,12,4,1,90,102,6
"2016-17",21600655,2017-01-21,"MIA","H",13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600655,2017-01-21,"MIL","A",20,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600656,2017-01-21,"HOU","A",33,13,240,119,1,1,26,4,0,91,118,6
"2016-17",21600656,2017-01-21,"MEM","H",26,19,240,95,1,4,5,4,2,72,92,6
"2016-17",21600657,2017-01-21,"CLE","H",30,11,265,115,7,6,11,7,2,89,102,6
"2016-17",21600657,2017-01-21,"SAS","A",33,9,265,118,8,7,9,6,2,84,107,6
"2016-17",21600658,2017-01-21,"DEN","H",17,24,240,123,0,0,35,3,0,95,116,6
"2016-17",21600658,2017-01-21,"LAC","A",29,15,240,98,0,4,0,5,1,71,94,6
"2016-17",21600659,2017-01-21,"IND","A",22,20,240,100,0,0,0,4,0,72,94,6
"2016-17",21600659,2017-01-21,"UTA","H",28,16,240,109,0,0,18,4,1,85,107,6
"2016-17",21600660,2017-01-21,"CHI","H",21,23,240,102,8,13,9,5,0,75,95,6
"2016-17",21600660,2017-01-21,"SAC","A",16,26,240,99,7,4,7,4,2,73,97,6
"2016-17",21600661,2017-01-22,"GSW","A",37,6,240,118,3,2,28,4,1,92,114,7
"2016-17",21600661,2017-01-22,"ORL","H",18,27,240,98,3,2,11,5,2,74,92,7
"2016-17",21600662,2017-01-22,"DAL","H",14,29,240,122,2,1,53,5,1,90,122,7
"2016-17",21600662,2017-01-22,"LAL","A",16,31,240,73,1,2,2,4,1,55,71,7
"2016-17",21600663,2017-01-22,"PHX","A",14,29,240,115,4,3,15,4,0,82,109,7
"2016-17",21600663,2017-01-22,"TOR","H",28,15,240,103,4,2,9,5,2,85,100,7
"2016-17",21600664,2017-01-22,"DEN","A",18,24,240,108,5,7,9,6,2,84,104,7
"2016-17",21600664,2017-01-22,"MIN","H",15,28,240,111,6,4,6,6,0,84,103,7
"2016-17",21600665,2017-01-23,"WAS","A",23,20,240,109,1,1,16,4,1,80,105,1
"2016-17",21600665,2017-01-23,"CHA","H",23,21,240,99,0,0,4,4,3,74,95,1
"2016-17",21600666,2017-01-23,"BKN","H",9,34,240,86,2,1,9,4,1,69,78,1
"2016-17",21600666,2017-01-23,"SAS","A",34,9,240,112,3,5,34,4,1,91,108,1
"2016-17",21600667,2017-01-23,"ATL","H",26,18,240,105,1,0,3,5,0,75,101,1
"2016-17",21600667,2017-01-23,"LAC","A",29,16,240,115,2,3,24,6,1,85,109,1
"2016-17",21600668,2017-01-23,"GSW","A",38,6,240,102,6,6,6,5,2,73,93,1
"2016-17",21600668,2017-01-23,"MIA","H",14,30,240,105,6,9,10,5,3,77,98,1
"2016-17",21600669,2017-01-23,"SAC","A",16,27,240,109,3,4,11,5,2,88,105,1
"2016-17",21600669,2017-01-23,"DET","H",21,24,240,104,3,2,11,4,2,81,99,1
"2016-17",21600670,2017-01-23,"HOU","A",34,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600670,2017-01-23,"MIL","H",20,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600671,2017-01-23,"CLE","A",30,12,240,122,0,2,0,6,2,86,111,1
"2016-17",21600671,2017-01-23,"NOP","H",17,27,240,124,0,0,22,5,1,94,117,1
"2016-17",21600672,2017-01-23,"NYK","A",19,26,240,109,3,4,17,5,1,86,100,1
"2016-17",21600672,2017-01-23,"IND","H",22,21,240,103,3,3,14,5,2,75,99,1
"2016-17",21600673,2017-01-23,"OKC","A",25,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600673,2017-01-23,"UTA","H",29,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600674,2017-01-24,"SAS","A",35,9,240,108,5,3,13,5,3,79,104,2
"2016-17",21600674,2017-01-24,"TOR","H",28,16,240,106,5,6,4,5,2,79,104,2
"2016-17",21600675,2017-01-24,"LAC","A",30,16,240,110,3,4,19,6,2,89,104,2
"2016-17",21600675,2017-01-24,"PHI","H",15,27,240,121,4,2,13,4,1,89,115,2
"2016-17",21600676,2017-01-24,"BOS","A",26,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2016-17",21600676,2017-01-24,"WAS","H",24,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2016-17",21600677,2017-01-24,"CHI","A",22,23,240,100,6,2,12,4,0,78,98,2
"2016-17",21600677,2017-01-24,"ORL","H",18,28,240,92,6,4,8,6,1,73,90,2
"2016-17",21600678,2017-01-24,"DEN","H",18,25,240,103,2,4,17,4,1,80,94,2
"2016-17",21600678,2017-01-24,"UTA","A",29,17,240,93,2,0,12,5,1,67,88,2
"2016-17",21600679,2017-01-24,"MIN","A",16,28,240,112,4,2,14,6,2,87,107,2
"2016-17",21600679,2017-01-24,"PHX","H",15,29,240,111,4,6,11,5,0,79,106,2
"2016-17",21600680,2017-01-25,"CLE","H",30,13,265,112,8,4,10,6,3,82,101,3
"2016-17",21600680,2017-01-25,"SAC","A",17,27,265,116,8,8,10,8,1,79,100,3
"2016-17",21600681,2017-01-25,"BOS","H",26,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600681,2017-01-25,"HOU","A",34,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600682,2017-01-25,"MIA","A",15,30,240,109,4,4,10,5,1,71,99,3
"2016-17",21600682,2017-01-25,"BKN","H",9,35,240,106,4,6,18,5,2,89,99,3
"2016-17",21600683,2017-01-25,"ATL","A",26,19,240,119,1,2,7,4,0,78,106,3
"2016-17",21600683,2017-01-25,"CHI","H",23,23,240,114,0,1,12,5,2,83,110,3
"2016-17",21600684,2017-01-25,"MIL","H",21,23,240,109,10,5,10,6,1,82,105,3
"2016-17",21600684,2017-01-25,"PHI","A",16,27,240,114,11,6,15,5,1,88,106,3
"2016-17",21600685,2017-01-25,"TOR","A",28,17,240,99,5,3,7,5,2,77,97,3
"2016-17",21600685,2017-01-25,"MEM","H",26,20,240,101,5,6,12,6,0,87,99,3
"2016-17",21600686,2017-01-25,"NOP","H",18,27,240,105,0,1,2,6,1,82,102,3
"2016-17",21600686,2017-01-25,"OKC","A",26,19,240,114,1,1,22,4,1,92,110,3
"2016-17",21600687,2017-01-25,"GSW","A",38,7,240,113,3,2,12,3,2,75,108,3
"2016-17",21600687,2017-01-25,"CHA","H",23,22,240,103,2,1,10,6,0,80,101,3
"2016-17",21600688,2017-01-25,"DAL","H",15,29,240,103,3,7,10,5,1,78,99,3
"2016-17",21600688,2017-01-25,"NYK","A",20,26,240,95,2,2,3,4,3,73,92,3
"2016-17",21600689,2017-01-25,"LAL","A",16,32,240,98,4,5,3,6,1,75,94,3
"2016-17",21600689,2017-01-25,"POR","H",19,27,240,105,5,3,14,4,0,83,99,3
"2016-17",21600690,2017-01-26,"DAL","A",16,29,240,98,6,2,7,5,2,73,92,4
"2016-17",21600690,2017-01-26,"OKC","H",27,19,240,109,7,4,16,5,1,87,98,4
"2016-17",21600691,2017-01-26,"MIN","H",17,28,240,103,2,2,4,5,2,70,93,4
"2016-17",21600691,2017-01-26,"IND","A",22,22,240,109,2,3,11,5,2,76,99,4
"2016-17",21600692,2017-01-26,"DEN","H",19,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600692,2017-01-26,"PHX","A",15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600693,2017-01-26,"LAL","A",16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600693,2017-01-26,"UTA","H",29,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600694,2017-01-27,"HOU","A",34,15,240,123,3,2,13,6,0,94,117,5
"2016-17",21600694,2017-01-27,"PHI","H",17,27,240,118,2,3,5,5,3,82,106,5
"2016-17",21600695,2017-01-27,"CLE","H",30,14,240,124,2,1,23,4,1,94,120,5
"2016-17",21600695,2017-01-27,"BKN","A",9,36,240,116,2,2,2,4,0,73,108,5
"2016-17",21600696,2017-01-27,"IND","H",23,22,265,115,6,4,5,6,3,81,100,5
"2016-17",21600696,2017-01-27,"SAC","A",18,27,265,111,5,8,16,6,3,87,103,5
"2016-17",21600697,2017-01-27,"BOS","H",27,18,240,128,2,4,40,3,1,104,125,5
"2016-17",21600697,2017-01-27,"ORL","A",18,29,240,98,1,2,2,5,2,65,91,5
"2016-17",21600698,2017-01-27,"MIL","A",21,24,240,86,1,0,6,4,0,70,84,5
"2016-17",21600698,2017-01-27,"TOR","H",28,18,240,102,1,1,19,4,0,77,99,5
"2016-17",21600699,2017-01-27,"NYK","H",20,27,240,110,3,1,11,4,0,82,99,5
"2016-17",21600699,2017-01-27,"CHA","A",23,23,240,107,3,4,8,6,2,87,101,5
"2016-17",21600700,2017-01-27,"CHI","H",23,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600700,2017-01-27,"MIA","A",16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600701,2017-01-27,"NOP","H",18,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600701,2017-01-27,"SAS","A",36,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600702,2017-01-27,"ATL","H",27,19,240,86,0,0,0,4,1,68,80,5
"2016-17",21600702,2017-01-27,"WAS","A",25,20,240,112,0,0,30,4,0,93,106,5
"2016-17",21600703,2017-01-27,"POR","H",20,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600703,2017-01-27,"MEM","A",27,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600704,2017-01-28,"SAC","A",18,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600704,2017-01-28,"CHA","H",23,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600705,2017-01-28,"MIA","H",17,30,240,116,11,6,15,4,0,90,114,6
"2016-17",21600705,2017-01-28,"DET","A",21,25,240,103,10,10,6,6,0,91,101,6
"2016-17",21600706,2017-01-28,"BOS","A",28,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600706,2017-01-28,"MIL","H",21,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600707,2017-01-28,"GSW","H",39,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600707,2017-01-28,"LAC","A",30,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600708,2017-01-28,"UTA","H",30,18,240,95,3,1,8,4,2,74,92,6
"2016-17",21600708,2017-01-28,"MEM","A",27,21,240,102,4,1,12,5,1,80,97,6
"2016-17",21600709,2017-01-28,"DEN","A",20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600709,2017-01-28,"PHX","H",15,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600710,2017-01-28,"MIN","H",17,29,240,129,0,0,22,4,1,92,121,6
"2016-17",21600710,2017-01-28,"BKN","A",9,37,240,109,0,1,0,4,0,78,103,6
"2016-17",21600711,2017-01-29,"ATL","H",27,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600711,2017-01-29,"NYK","A",21,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600712,2017-01-29,"CLE","H",31,14,240,107,2,1,20,4,0,80,107,7
"2016-17",21600712,2017-01-29,"OKC","A",28,19,240,91,2,3,7,5,1,65,88,7
"2016-17",21600713,2017-01-29,"HOU","A",35,15,240,101,1,1,2,5,1,70,93,7
"2016-17",21600713,2017-01-29,"IND","H",24,22,240,120,2,1,22,3,1,90,115,7
"2016-17",21600714,2017-01-29,"NOP","H",19,28,240,94,1,1,1,5,1,73,90,7
"2016-17",21600714,2017-01-29,"WAS","A",26,20,240,107,1,0,18,4,0,74,102,7
"2016-17",21600715,2017-01-29,"ORL","A",18,30,240,114,5,3,15,6,2,82,107,7
"2016-17",21600715,2017-01-29,"TOR","H",29,18,240,113,5,2,10,5,3,78,101,7
"2016-17",21600716,2017-01-29,"CHI","H",23,25,240,121,2,4,20,4,0,96,112,7
"2016-17",21600716,2017-01-29,"PHI","A",17,28,240,108,1,3,6,5,2,87,101,7
"2016-17",21600717,2017-01-29,"DAL","A",16,30,240,105,6,4,9,6,1,77,100,7
"2016-17",21600717,2017-01-29,"SAS","H",36,10,240,101,5,3,15,5,1,81,96,7
"2016-17",21600718,2017-01-29,"GSW","A",40,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600718,2017-01-29,"POR","H",21,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600266,2017-01-30,"PHI","H",17,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600266,2017-01-30,"SAC","A",19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600719,2017-01-30,"MIA","H",18,30,240,104,2,2,13,4,1,84,97,1
"2016-17",21600719,2017-01-30,"BKN","A",9,38,240,96,1,1,11,5,3,77,91,1
"2016-17",21600720,2017-01-30,"MIN","H",18,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600720,2017-01-30,"ORL","A",19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600721,2017-01-30,"BOS","H",29,18,240,113,5,5,11,4,1,79,107,1
"2016-17",21600721,2017-01-30,"DET","A",21,26,240,109,5,5,6,6,1,70,103,1
"2016-17",21600722,2017-01-30,"CLE","A",32,14,240,97,1,3,8,4,0,70,90,1
"2016-17",21600722,2017-01-30,"DAL","H",17,30,240,104,2,1,17,5,2,81,104,1
"2016-17",21600723,2017-01-30,"PHX","H",15,32,240,96,0,0,0,5,0,70,94,1
"2016-17",21600723,2017-01-30,"MEM","A",28,21,240,115,0,0,30,4,1,88,113,1
"2016-17",21600724,2017-01-31,"NYK","A",21,28,240,101,2,3,8,4,0,76,96,2
"2016-17",21600724,2017-01-31,"WAS","H",27,20,240,117,3,4,21,4,0,91,114,2
"2016-17",21600725,2017-01-31,"NOP","A",19,29,265,106,9,4,14,6,4,75,96,2
"2016-17",21600725,2017-01-31,"TOR","H",29,19,265,108,10,7,5,6,2,77,96,2
"2016-17",21600726,2017-01-31,"HOU","H",35,16,240,105,5,2,29,3,0,82,101,2
"2016-17",21600726,2017-01-31,"SAC","A",19,29,240,83,5,3,1,5,1,57,76,2
"2016-17",21600727,2017-01-31,"SAS","H",36,11,240,108,2,5,20,4,1,79,108,2
"2016-17",21600727,2017-01-31,"OKC","A",28,20,240,94,1,1,3,6,1,75,92,2
"2016-17",21600728,2017-01-31,"POR","H",21,28,240,115,4,1,24,3,0,86,110,2
"2016-17",21600728,2017-01-31,"CHA","A",23,25,240,98,3,0,4,5,1,68,87,2
"2016-17",21600729,2017-01-31,"DEN","A",21,25,240,116,11,2,8,5,3,76,111,2
"2016-17",21600729,2017-01-31,"LAL","H",16,34,240,120,11,6,11,4,1,81,112,2
"2016-17",21600730,2017-02-01,"ORL","H",19,31,240,88,1,0,2,4,2,74,86,3
"2016-17",21600730,2017-02-01,"IND","A",25,22,240,98,2,0,15,5,0,80,93,3
"2016-17",21600731,2017-02-01,"CLE","H",32,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600731,2017-02-01,"MIN","A",19,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600732,2017-02-01,"BOS","H",30,18,240,109,4,0,5,5,2,77,98,3
"2016-17",21600732,2017-02-01,"TOR","A",30,19,240,104,3,0,18,6,2,85,99,3
"2016-17",21600733,2017-02-01,"BKN","H",9,39,240,90,0,0,13,5,2,69,80,3
"2016-17",21600733,2017-02-01,"NYK","A",21,29,240,95,1,2,7,5,0,64,86,3
"2016-17",21600734,2017-02-01,"ATL","A",28,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600734,2017-02-01,"MIA","H",19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600735,2017-02-01,"NOP","A",19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600735,2017-02-01,"DET","H",21,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600736,2017-02-01,"DAL","H",18,30,240,113,3,0,22,5,2,81,107,3
"2016-17",21600736,2017-02-01,"PHI","A",18,29,240,95,3,3,9,5,1,69,88,3
"2016-17",21600737,2017-02-01,"DEN","H",21,26,240,99,3,0,3,6,0,69,93,3
"2016-17",21600737,2017-02-01,"MEM","A",29,21,240,119,3,1,25,4,0,87,114,3
"2016-17",21600738,2017-02-01,"MIL","A",21,26,240,88,6,3,2,4,0,61,81,3
"2016-17",21600738,2017-02-01,"UTA","H",30,19,240,104,6,2,25,4,0,80,99,3
"2016-17",21600739,2017-02-01,"LAC","A",30,18,240,124,0,0,14,5,1,92,116,3
"2016-17",21600739,2017-02-01,"PHX","H",15,33,240,114,0,0,0,5,1,88,106,3
"2016-17",21600740,2017-02-01,"CHI","A",24,25,240,128,9,4,31,4,1,94,118,3
"2016-17",21600740,2017-02-01,"OKC","H",28,21,240,100,8,2,3,5,0,73,92,3
"2016-17",21600741,2017-02-01,"GSW","H",41,7,240,126,0,0,32,4,1,108,124,3
"2016-17",21600741,2017-02-01,"CHA","A",23,26,240,111,0,1,0,4,2,83,104,3
"2016-17",21600742,2017-02-02,"LAL","A",17,34,240,108,0,3,2,5,2,79,103,4
"2016-17",21600742,2017-02-02,"WAS","H",28,20,240,116,1,1,19,4,0,90,108,4
"2016-17",21600743,2017-02-02,"ATL","A",28,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600743,2017-02-02,"HOU","H",36,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600744,2017-02-02,"PHI","A",18,30,240,86,2,3,7,6,2,73,84,4
"2016-17",21600744,2017-02-02,"SAS","H",37,11,240,102,2,1,18,3,0,79,98,4
"2016-17",21600745,2017-02-02,"GSW","A",42,7,240,133,0,0,21,4,1,104,124,4
"2016-17",21600745,2017-02-02,"LAC","H",31,18,240,120,0,0,0,3,1,87,114,4
"2016-17",21600746,2017-02-03,"ORL","H",19,32,240,102,5,2,11,5,2,73,93,5
"2016-17",21600746,2017-02-03,"TOR","A",30,20,240,94,4,5,5,5,3,66,87,5
"2016-17",21600747,2017-02-03,"BKN","H",9,40,240,97,1,0,2,5,1,74,93,5
"2016-17",21600747,2017-02-03,"IND","A",26,22,240,106,1,1,19,4,0,80,96,5
"2016-17",21600748,2017-02-03,"MIN","A",19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600748,2017-02-03,"DET","H",22,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600749,2017-02-03,"CHI","A",25,25,265,117,10,5,8,7,2,81,108,5
"2016-17",21600749,2017-02-03,"HOU","H",36,17,265,121,11,4,17,5,1,79,104,5
"2016-17",21600750,2017-02-03,"OKC","H",28,22,240,114,5,7,12,4,1,80,105,5
"2016-17",21600750,2017-02-03,"MEM","A",30,21,240,102,5,6,6,5,2,82,102,5
"2016-17",21600751,2017-02-03,"BOS","H",31,18,240,113,3,0,17,4,0,82,105,5
"2016-17",21600751,2017-02-03,"LAL","A",17,35,240,107,3,1,5,4,1,74,97,5
